AGE,GENDER,EDUCATION,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,TARGET,FAMILY_INCOME_x,PERSONAL_INCOME,CLOSED_FL,WORK_TIME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
32,0,Неполное среднее,1,1,1,0,1,0,0,от 10000 до 20000 руб.,19500.0,1,48.0,4,4
43,1,Высшее,2,1,1,0,1,0,0,от 20000 до 50000 руб.,12000.0,1,144.0,12,12
34,0,Среднее,2,2,1,0,0,1,0,от 20000 до 50000 руб.,25000.0,1,16.0,2,2
35,1,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,30000.0,0,36.0,2,1
50,0,Среднее,2,0,1,0,0,0,1,от 5000 до 10000 руб.,6500.0,0,67.0,1,0
46,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,1,72.0,1,1
45,1,Высшее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,25000.0,0,72.0,1,0
56,1,Среднее,1,0,1,0,0,0,0,от 5000 до 10000 руб.,6000.0,1,108.0,1,1
27,0,Среднее,1,1,1,0,0,1,0,от 10000 до 20000 руб.,16000.0,1,14.0,2,2
22,1,Среднее,0,0,1,0,0,0,1,от 5000 до 10000 руб.,7000.0,0,36.0,1,0
24,1,Среднее,1,1,1,0,0,1,0,от 20000 до 50000 руб.,8000.0,0,24.0,8,4
59,1,Среднее,0,0,0,1,1,0,0,от 20000 до 50000 руб.,10600.0,0,82.46452544207867,1,0
38,1,Среднее,3,3,1,0,1,0,0,от 20000 до 50000 руб.,8350.0,1,216.0,2,2
34,1,Среднее,1,1,1,0,1,0,0,от 20000 до 50000 руб.,28000.0,1,156.0,2,2
31,0,Среднее специальное,2,0,1,0,0,1,1,от 20000 до 50000 руб.,14800.0,0,36.0,1,0
27,0,Среднее,0,0,1,0,0,1,0,от 10000 до 20000 руб.,13500.0,1,60.0,4,4
48,1,Среднее,1,0,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,1,360.0,1,1
32,0,Высшее,0,0,1,0,0,1,0,от 20000 до 50000 руб.,25000.0,1,60.0,1,1
28,0,Высшее,0,0,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,1,37.0,2,2
28,1,Высшее,1,1,1,0,1,0,0,свыше 50000 руб.,18000.0,1,18.0,1,1
22,1,Среднее специальное,0,0,1,0,0,0,0,от 5000 до 10000 руб.,6500.0,0,18.0,1,0
59,1,Среднее,0,0,0,1,0,0,0,от 5000 до 10000 руб.,8200.0,0,82.46452544207867,1,0
39,1,Высшее,0,0,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,0,9.0,1,0
23,0,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,13000.0,1,18.0,1,1
32,1,Неполное среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,4500.0,1,108.0,2,1
27,0,Среднее,0,0,1,0,0,0,0,от 10000 до 20000 руб.,9000.0,0,26.0,1,0
53,0,Среднее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,144.0,1,1
35,1,Среднее,2,2,1,0,1,0,0,от 20000 до 50000 руб.,11000.0,1,130.0,3,3
25,0,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,28000.0,1,36.0,1,1
56,0,Среднее специальное,1,0,1,0,1,1,0,от 20000 до 50000 руб.,30000.0,0,24.0,1,0
57,0,Среднее,2,0,1,0,0,0,0,от 5000 до 10000 руб.,10000.0,1,240.0,3,3
25,0,Среднее специальное,1,1,1,0,0,1,0,от 10000 до 20000 руб.,10000.0,1,27.0,1,1
40,1,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,35000.0,0,12.0,1,0
28,1,Среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,5000.0,1,24.0,2,2
36,1,Высшее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,8000.0,1,144.0,1,1
34,1,Среднее специальное,2,2,1,0,1,0,0,от 20000 до 50000 руб.,9000.0,1,36.0,1,1
63,0,Среднее,1,0,0,1,1,0,0,от 10000 до 20000 руб.,3700.0,0,82.46452544207867,1,0
28,0,Среднее,2,2,1,0,0,0,0,от 20000 до 50000 руб.,17000.0,1,40.0,3,3
23,0,Среднее специальное,0,0,1,0,0,0,0,от 20000 до 50000 руб.,30000.0,1,35.0,1,1
54,0,Среднее специальное,3,0,1,0,1,0,0,от 20000 до 50000 руб.,19500.0,0,55.0,1,0
54,1,Среднее специальное,2,0,1,0,1,0,1,свыше 50000 руб.,35000.0,1,36.0,1,1
46,1,Среднее специальное,2,1,1,0,0,0,0,от 10000 до 20000 руб.,6000.0,0,180.0,1,0
35,1,Высшее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,0,60.0,1,0
37,0,Среднее специальное,0,0,1,0,0,1,0,от 20000 до 50000 руб.,30000.0,1,12.0,1,1
50,1,Среднее,2,0,1,0,1,0,0,от 10000 до 20000 руб.,8000.0,1,348.0,1,1
26,1,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,13000.0,1,24.0,1,1
48,1,Среднее,2,0,1,0,0,0,0,от 10000 до 20000 руб.,5000.0,1,60.0,2,2
65,1,Среднее специальное,0,0,0,1,1,0,0,от 10000 до 20000 руб.,6000.0,0,82.46452544207867,1,0
42,1,Среднее,1,1,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,0,45.0,1,0
23,0,Среднее специальное,0,0,1,0,0,0,0,от 20000 до 50000 руб.,20000.0,0,30.0,1,0
42,0,Среднее специальное,0,0,1,0,1,0,0,от 10000 до 20000 руб.,12000.0,0,120.0,1,0
33,1,Среднее специальное,1,0,1,0,1,0,1,от 10000 до 20000 руб.,8000.0,1,12.0,1,1
58,1,Среднее специальное,3,1,0,1,1,0,0,от 5000 до 10000 руб.,4000.0,0,82.46452544207867,1,0
27,1,Среднее,1,1,1,0,0,0,0,от 20000 до 50000 руб.,20000.0,0,24.0,1,0
36,1,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,15000.0,0,132.0,1,0
40,0,Высшее,3,3,1,0,0,0,0,от 10000 до 20000 руб.,13000.0,1,17.0,1,1
62,1,Среднее,0,0,1,1,0,0,0,от 10000 до 20000 руб.,15000.0,1,36.0,2,2
29,1,Среднее специальное,2,2,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,0,72.0,1,0
24,1,Среднее,0,0,1,0,0,0,1,от 10000 до 20000 руб.,7000.0,1,1.0,1,1
45,1,Среднее,2,1,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,72.0,3,1
25,0,Среднее специальное,0,0,1,0,1,0,0,от 20000 до 50000 руб.,21000.0,0,24.0,1,0
55,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,156.0,1,0
36,1,Среднее специальное,2,2,1,0,0,0,0,от 10000 до 20000 руб.,7000.0,0,48.0,1,0
60,0,Среднее,1,0,0,1,0,1,0,от 20000 до 50000 руб.,6000.0,1,82.46452544207867,1,1
28,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,8.0,1,0
65,1,Среднее специальное,2,0,0,1,1,0,0,от 10000 до 20000 руб.,8000.0,0,82.46452544207867,1,0
38,0,Среднее специальное,2,2,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,1,24.0,1,1
51,1,Среднее специальное,3,0,1,0,1,0,1,от 10000 до 20000 руб.,10000.0,1,84.0,1,1
24,0,Среднее специальное,2,3,1,0,0,1,1,от 5000 до 10000 руб.,7000.0,0,5.0,2,1
33,0,Среднее специальное,1,1,1,0,0,1,0,от 20000 до 50000 руб.,40000.0,1,131.0,1,1
52,1,Среднее специальное,2,0,1,0,1,0,0,от 20000 до 50000 руб.,9000.0,0,132.0,1,0
54,1,Среднее специальное,2,0,1,0,0,0,0,от 5000 до 10000 руб.,6200.0,0,36.0,1,0
42,0,Среднее специальное,2,2,1,0,0,1,0,от 5000 до 10000 руб.,4500.0,0,228.0,1,0
44,1,Среднее специальное,2,0,1,0,1,0,1,от 10000 до 20000 руб.,12000.0,0,144.0,1,0
22,0,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,20000.0,0,17.0,2,1
29,1,Среднее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,20000.0,1,84.0,2,2
36,0,Среднее специальное,1,1,1,0,0,1,0,от 20000 до 50000 руб.,30000.0,1,6.0,1,1
23,1,Среднее специальное,1,1,1,0,0,0,1,от 10000 до 20000 руб.,4500.0,0,12.0,1,0
40,1,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,51.0,1,1
39,0,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,25000.0,0,72.0,1,0
33,0,Среднее,1,1,1,0,0,1,0,от 10000 до 20000 руб.,15000.0,0,72.0,1,0
45,0,Среднее,1,1,1,0,1,0,0,до 5000 руб.,4500.0,0,36.0,1,0
30,0,Среднее,2,0,1,0,0,0,1,от 20000 до 50000 руб.,35000.0,0,48.0,1,0
31,1,Среднее специальное,1,1,1,0,0,0,0,свыше 50000 руб.,25000.0,0,60.0,1,0
48,1,Среднее,1,1,1,0,1,0,1,от 20000 до 50000 руб.,24000.0,1,216.0,1,1
22,1,Среднее специальное,1,1,1,0,0,0,0,от 10000 до 20000 руб.,4300.0,0,4.0,1,0
63,0,Среднее,0,0,1,1,0,0,0,от 10000 до 20000 руб.,12000.0,0,144.0,1,0
64,1,Неоконченное высшее,0,0,0,1,1,0,0,от 5000 до 10000 руб.,5500.0,0,82.46452544207867,1,0
25,0,Среднее,2,0,1,0,0,0,0,от 20000 до 50000 руб.,16000.0,1,60.0,2,2
27,1,Среднее,2,2,1,0,0,0,0,от 10000 до 20000 руб.,8000.0,0,12.0,1,0
45,0,Среднее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,35000.0,1,72.0,1,1
34,1,Высшее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,15000.0,1,120.0,1,1
37,1,Среднее специальное,2,0,1,0,0,0,1,от 10000 до 20000 руб.,10000.0,0,15.0,1,0
58,0,Среднее,2,0,0,1,1,0,0,от 20000 до 50000 руб.,15500.0,0,82.46452544207867,1,0
23,0,Неоконченное высшее,0,0,1,0,1,0,1,от 20000 до 50000 руб.,25000.0,1,32.0,2,1
61,1,Среднее специальное,1,0,0,1,1,0,0,от 20000 до 50000 руб.,7500.0,1,82.46452544207867,1,1
33,1,Среднее специальное,2,2,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,1,160.0,1,1
25,1,Неполное среднее,0,0,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,1,9.0,1,1
47,1,Среднее специальное,2,0,1,0,0,0,0,от 10000 до 20000 руб.,9000.0,0,312.0,4,0
47,0,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,40.0,1,0
27,1,Неполное среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,5000.0,0,24.0,1,0
46,1,Высшее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,0,24.0,1,0
25,1,Высшее,1,1,1,0,1,0,0,от 10000 до 20000 руб.,11000.0,1,12.0,1,1
42,1,Среднее специальное,1,1,1,0,0,0,1,от 10000 до 20000 руб.,5000.0,0,48.0,1,0
29,1,Среднее специальное,2,2,1,0,0,0,0,от 20000 до 50000 руб.,11000.0,0,108.0,1,0
43,1,Среднее специальное,2,1,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,108.0,1,0
58,0,Среднее специальное,2,0,1,0,1,0,0,от 20000 до 50000 руб.,15600.0,0,12.0,4,0
48,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,5700.0,0,360.0,1,0
31,1,Среднее специальное,1,1,1,0,0,0,0,от 5000 до 10000 руб.,10000.0,1,14.0,1,1
44,1,Среднее специальное,2,1,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,0,30.0,1,0
57,1,Высшее,0,0,1,1,0,0,0,от 10000 до 20000 руб.,12000.0,0,192.0,1,0
47,1,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,35000.0,0,180.0,1,0
40,1,Среднее,2,2,1,0,0,0,0,от 10000 до 20000 руб.,5000.0,1,108.0,3,3
41,1,Среднее специальное,0,0,1,0,0,1,0,от 10000 до 20000 руб.,14000.0,1,240.0,1,1
59,0,Среднее,3,1,1,0,1,0,0,от 10000 до 20000 руб.,8000.0,0,360.0,1,0
34,1,Среднее специальное,1,1,1,0,0,0,0,от 5000 до 10000 руб.,6000.0,0,72.0,1,0
53,0,Среднее,2,0,1,0,0,0,0,от 10000 до 20000 руб.,9000.0,0,360.0,1,0
27,0,Среднее,1,1,1,0,0,1,0,свыше 50000 руб.,35000.0,1,40.0,2,1
63,0,Среднее специальное,2,0,1,1,1,0,0,от 10000 до 20000 руб.,9400.0,1,120.0,1,1
33,1,Среднее,2,0,1,0,1,0,0,от 20000 до 50000 руб.,21000.0,0,7.0,1,0
57,0,Среднее,0,0,0,1,0,0,0,от 10000 до 20000 руб.,6600.0,0,82.46452544207867,2,1
39,1,Среднее специальное,0,0,1,0,0,0,1,от 20000 до 50000 руб.,16000.0,0,60.0,1,0
34,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,40.0,1,0
27,1,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,10000.0,1,36.0,2,2
31,0,Среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,47.0,1,0
39,1,Высшее,0,0,1,0,0,0,0,от 5000 до 10000 руб.,13000.0,1,36.0,3,3
32,1,Среднее специальное,1,1,1,0,0,0,0,от 5000 до 10000 руб.,4500.0,0,24.0,1,0
26,1,Среднее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,13000.0,1,12.0,2,2
33,1,Среднее специальное,2,2,1,0,0,0,0,от 10000 до 20000 руб.,6000.0,0,24.0,2,1
55,1,Среднее специальное,0,0,1,1,1,0,0,от 20000 до 50000 руб.,9000.0,1,40.0,1,1
27,1,Среднее специальное,0,0,1,0,0,0,0,от 5000 до 10000 руб.,7000.0,0,36.0,1,0
43,0,Среднее специальное,2,2,1,0,1,0,0,от 20000 до 50000 руб.,17000.0,0,60.0,1,0
58,1,Среднее специальное,0,0,1,1,1,0,0,от 5000 до 10000 руб.,9000.0,0,6.0,1,0
55,1,Высшее,2,0,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,270.0,1,0
25,1,Неоконченное высшее,0,0,1,0,0,0,0,от 10000 до 20000 руб.,13000.0,1,19.0,1,1
27,0,Высшее,1,1,1,0,0,0,0,от 20000 до 50000 руб.,40000.0,0,18.0,1,0
38,1,Неполное среднее,1,0,1,0,1,0,0,от 5000 до 10000 руб.,7000.0,0,60.0,1,0
52,0,Высшее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,60.0,1,1
50,0,Среднее специальное,0,1,1,0,0,1,0,от 20000 до 50000 руб.,30000.0,0,6.0,1,0
55,1,Среднее специальное,1,0,1,0,0,0,0,от 10000 до 20000 руб.,13000.0,0,16.0,1,0
50,0,Среднее,1,1,1,0,0,0,0,от 20000 до 50000 руб.,15000.0,0,60.0,1,0
28,0,Среднее,0,0,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,98.0,2,1
35,1,Среднее специальное,2,2,1,0,0,0,0,от 20000 до 50000 руб.,15000.0,1,18.0,6,6
45,0,Среднее,0,0,1,0,0,1,0,от 20000 до 50000 руб.,24000.0,1,40.0,2,2
51,1,Среднее,3,0,1,0,0,0,0,от 10000 до 20000 руб.,7400.0,1,36.0,2,2
35,0,Среднее,2,2,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,84.0,1,0
36,0,Среднее,1,1,1,0,1,1,0,от 10000 до 20000 руб.,18000.0,1,200.0,2,1
24,0,Высшее,0,0,1,0,0,1,0,от 10000 до 20000 руб.,16000.0,1,16.0,1,1
60,1,Среднее специальное,0,0,0,1,0,0,0,от 10000 до 20000 руб.,4000.0,1,82.46452544207867,1,1
47,1,Среднее специальное,2,0,1,0,0,0,0,от 20000 до 50000 руб.,11000.0,0,324.0,1,0
40,1,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,0,84.0,2,1
53,1,Среднее,2,0,1,0,1,0,0,от 10000 до 20000 руб.,10500.0,1,48.0,1,1
27,1,Среднее специальное,0,0,1,0,0,0,0,от 5000 до 10000 руб.,5300.0,1,36.0,1,1
31,1,Высшее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,1,84.0,3,3
44,1,Среднее специальное,2,2,1,0,1,0,0,от 10000 до 20000 руб.,7000.0,0,12.0,1,0
27,1,Высшее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,12600.0,1,24.0,1,1
60,0,Среднее,3,0,0,1,0,0,0,от 10000 до 20000 руб.,5200.0,0,82.46452544207867,1,0
50,1,Среднее специальное,2,0,1,0,1,0,0,от 20000 до 50000 руб.,14000.0,1,228.0,1,1
64,1,Среднее специальное,0,0,1,1,0,0,0,от 10000 до 20000 руб.,17000.0,0,360.0,1,0
55,1,Высшее,3,0,1,0,0,0,0,от 20000 до 50000 руб.,12000.0,1,312.0,1,1
57,1,Высшее,0,0,1,0,0,0,0,от 5000 до 10000 руб.,10000.0,1,12.0,2,1
59,1,Среднее специальное,1,0,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,120.0,1,1
37,0,Среднее специальное,1,0,1,0,0,1,0,от 20000 до 50000 руб.,20000.0,0,20.0,1,0
32,0,Неполное среднее,0,0,1,0,0,0,0,от 5000 до 10000 руб.,7000.0,0,7.0,2,0
56,1,Среднее,0,0,0,1,0,1,0,от 10000 до 20000 руб.,12000.0,1,82.46452544207867,1,1
48,1,Среднее специальное,1,0,1,0,1,0,0,от 20000 до 50000 руб.,30000.0,1,168.0,1,1
44,0,Среднее специальное,1,1,1,0,0,0,0,от 20000 до 50000 руб.,25000.0,0,24.0,1,0
39,1,Среднее специальное,0,0,1,0,0,0,1,от 20000 до 50000 руб.,21000.0,0,254.0,1,0
53,1,Среднее специальное,2,0,1,0,0,0,0,от 5000 до 10000 руб.,6000.0,0,360.0,1,0
45,0,Среднее специальное,2,1,1,0,0,0,0,от 20000 до 50000 руб.,20000.0,0,216.0,1,0
60,1,Среднее,0,0,0,1,0,0,0,от 10000 до 20000 руб.,5200.0,0,82.46452544207867,1,0
37,1,Высшее,2,2,1,0,0,1,1,от 20000 до 50000 руб.,7000.0,0,50.0,1,0
57,1,Среднее,0,0,0,1,1,0,0,от 10000 до 20000 руб.,7000.0,0,82.46452544207867,1,0
42,1,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,8000.0,0,72.0,1,0
37,1,Среднее,1,1,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,24.0,2,2
22,1,Среднее специальное,0,0,1,0,0,0,1,от 5000 до 10000 руб.,10000.0,0,13.0,1,0
48,0,Среднее специальное,1,1,1,0,0,0,1,от 10000 до 20000 руб.,9000.0,1,2.0,1,1
60,1,Среднее,2,0,1,1,0,0,0,от 10000 до 20000 руб.,15000.0,0,24.0,1,0
46,1,Среднее,1,1,1,0,0,0,0,от 20000 до 50000 руб.,5000.0,0,36.0,1,0
23,0,Неоконченное высшее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,1,6.0,1,1
61,0,Среднее,2,0,1,1,0,0,0,от 20000 до 50000 руб.,17000.0,1,24.0,2,1
62,0,Среднее,2,0,0,1,0,0,0,от 10000 до 20000 руб.,11000.0,1,82.46452544207867,2,1
47,0,Среднее,2,0,1,0,1,0,0,свыше 50000 руб.,35000.0,0,240.0,1,0
32,1,Высшее,0,0,1,0,0,1,0,от 20000 до 50000 руб.,17000.0,0,120.0,1,0
40,1,Среднее,2,2,1,0,0,0,1,от 10000 до 20000 руб.,8000.0,1,49.0,8,8
25,0,Высшее,0,0,1,0,1,0,0,от 20000 до 50000 руб.,16000.0,1,60.0,1,1
66,1,Среднее специальное,0,0,0,1,1,0,0,от 20000 до 50000 руб.,15000.0,0,82.46452544207867,1,0
56,1,Среднее специальное,2,1,1,1,0,0,0,от 20000 до 50000 руб.,14000.0,0,360.0,1,0
47,1,Среднее специальное,1,0,1,0,1,0,0,от 10000 до 20000 руб.,7500.0,0,22.0,2,0
59,0,Среднее специальное,0,0,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,312.0,1,0
31,1,Среднее,1,1,1,0,1,1,0,от 20000 до 50000 руб.,15000.0,1,24.0,2,2
28,1,Среднее специальное,2,2,1,0,0,0,1,от 10000 до 20000 руб.,15000.0,0,18.0,1,0
37,0,Среднее специальное,2,2,1,0,0,0,0,от 10000 до 20000 руб.,15000.0,0,120.0,1,0
24,1,Неоконченное высшее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,10000.0,0,36.0,1,0
22,1,Среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,21000.0,0,40.0,1,0
47,1,Среднее специальное,2,1,1,0,0,0,0,от 10000 до 20000 руб.,8000.0,0,120.0,1,0
31,0,Среднее,2,2,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,1,120.0,2,2
50,1,Среднее,2,0,1,0,0,0,0,от 10000 до 20000 руб.,7000.0,0,36.0,2,1
39,1,Среднее специальное,0,0,1,0,0,0,1,от 20000 до 50000 руб.,15000.0,0,84.0,1,0
33,1,Среднее специальное,0,0,1,0,1,0,0,от 10000 до 20000 руб.,11000.0,0,6.0,1,0
62,1,Среднее специальное,1,0,0,1,0,0,0,от 5000 до 10000 руб.,10000.0,0,82.46452544207867,1,0
27,0,Среднее,0,0,1,0,0,0,0,от 20000 до 50000 руб.,30000.0,1,18.0,2,2
32,1,Среднее,1,1,1,0,0,0,0,от 10000 до 20000 руб.,8000.0,1,3.0,1,1
26,0,Среднее,1,1,1,0,0,1,1,от 10000 до 20000 руб.,15000.0,1,60.0,3,2
26,1,Неоконченное высшее,0,0,1,0,0,0,1,от 20000 до 50000 руб.,15000.0,0,36.0,2,1
51,1,Среднее специальное,0,0,1,0,0,0,0,от 5000 до 10000 руб.,8000.0,1,48.0,1,1
55,1,Среднее специальное,0,0,1,0,1,0,0,от 10000 до 20000 руб.,10000.0,0,360.0,1,0
30,0,Среднее специальное,2,3,1,0,0,0,1,от 10000 до 20000 руб.,12000.0,0,40.0,2,0
31,0,Среднее специальное,2,2,1,0,0,0,0,от 20000 до 50000 руб.,20000.0,0,90.0,2,0
59,1,Среднее,4,0,0,1,0,0,0,от 20000 до 50000 руб.,8000.0,0,82.46452544207867,1,0
46,0,Среднее,2,0,1,0,1,1,0,от 20000 до 50000 руб.,20000.0,1,270.0,2,1
25,1,Среднее специальное,0,0,1,0,1,0,0,от 20000 до 50000 руб.,10000.0,0,48.0,1,0
60,1,Среднее,3,0,1,0,1,0,0,от 20000 до 50000 руб.,22000.0,1,144.0,2,1
31,1,Среднее специальное,1,1,1,0,0,0,0,от 10000 до 20000 руб.,10000.0,0,120.0,1,0
49,1,Высшее,2,0,1,0,1,1,0,свыше 50000 руб.,80000.0,0,36.0,1,0
30,1,Среднее,1,1,1,0,0,0,0,от 5000 до 10000 руб.,7000.0,0,120.0,4,0
35,1,Высшее,1,1,1,0,0,1,1,от 20000 до 50000 руб.,25000.0,1,24.0,1,1
34,0,Среднее специальное,1,1,1,0,1,0,0,от 20000 до 50000 руб.,15000.0,0,24.0,1,0
